game_id	player_id	sector_id	tic	pos_x	pos_y	mom_x	mom_y	angle	fov	health	armor	ammo
12	6	689	384	-989.06	-449.51	3.67	0.32	228.59	90.00	79	67	166
12	6	689	385	-984.14	-450.90	4.92	-1.38	223.55	90.00	79	67	166
12	6	689	386	-977.92	-450.34	6.23	0.56	220.75	90.00	79	67	166
12	6	689	387	-972.38	-450.76	5.53	-0.42	224.73	90.00	79	67	166
12	6	689	388	-968.40	-450.26	3.98	0.50	226.03	90.00	79	67	166
12	6	689	389	-963.60	-450.11	4.80	0.15	230.31	90.00	79	67	166
12	6	689	390	-959.64	-450.39	3.96	-0.28	232.48	90.00	79	67	166
12	6	689	391	-955.38	-452.40	4.26	-2.01	235.78	90.00	79	67	166
12	6	689	392	-951.73	-454.02	3.65	-1.61	234.39	90.00	79	67	166
12	6	689	393	-947.67	-456.70	4.06	-2.68	232.50	90.00	79	67	166
12	6	689	394	-944.65	-458.11	3.02	-1.42	238.04	90.00	79	67	166
12	6	689	395	-943.06	-458.94	1.59	-0.82	242.84	90.00	79	67	166
12	6	689	396	-941.72	-459.44	1.35	-0.50	240.30	90.00	79	67	166
12	6	689	397	-938.65	-458.31	3.06	1.13	240.17	90.00	79	67	166
12	6	689	398	-934.13	-458.31	4.52	0.00	237.28	90.00	79	67	166
12	6	689	399	-928.21	-459.15	5.92	-0.84	232.21	90.00	74	62	166
12	6	689	400	-923.83	-459.62	4.38	-0.47	233.74	90.00	74	62	166
12	6	689	401	-918.66	-460.44	5.17	-0.82	239.28	90.00	74	62	166
12	6	689	402	-913.20	-462.66	5.46	-2.22	237.50	90.00	74	62	166
12	6	689	403	-907.46	-463.42	5.74	-0.76	242.06	90.00	74	62	166
12	6	689	404	-901.80	-465.81	5.67	-2.39	238.09	90.00	74	62	166
12	6	689	405	-895.02	-469.67	6.77	-3.86	233.94	90.00	74	62	166
12	6	689	406	-886.84	-474.51	8.18	-4.84	230.97	90.00	74	62	166
12	6	689	407	-876.87	-478.51	9.97	-4.00	234.93	90.00	74	62	166
12	6	689	408	-867.26	-482.40	9.61	-3.89	229.70	90.00	74	62	166
12	6	689	409	-858.61	-487.83	8.66	-5.43	227.84	90.00	74	62	166
12	6	689	410	-849.51	-494.07	9.10	-6.24	229.20	90.00	74	62	166
12	6	688	411	-840.55	-501.93	8.96	-7.86	224.39	90.00	74	62	166
12	6	688	412	-831.91	-509.50	8.64	-7.58	224.58	90.00	74	62	166
12	6	688	413	-822.42	-517.67	9.48	-8.17	228.38	90.00	74	62	166
12	6	688	414	-814.08	-527.52	8.34	-9.84	232.03	90.00	74	62	166
12	6	688	415	-804.36	-536.83	9.72	-9.31	226.90	90.00	74	62	166
12	6	688	416	-794.98	-546.83	9.38	-10.00	230.68	90.00	74	62	166
12	6	688	417	-785.80	-556.83	9.19	-10.00	231.03	90.00	74	62	166
12	6	688	418	-775.80	-566.45	10.00	-9.62	229.75	90.00	74	62	166
12	6	688	419	-765.80	-575.65	10.00	-9.20	224.05	90.00	74	62	166
12	6	688	420	-757.48	-585.65	8.32	-10.00	220.22	90.00	74	62	166
12	6	707	421	-749.79	-594.76	7.69	-9.11	221.77	90.00	74	62	166
12	6	707	422	-740.45	-602.45	9.34	-7.69	224.87	90.00	74	62	166
12	6	707	423	-731.25	-608.17	9.19	-5.72	229.71	90.00	74	62	166
12	6	707	424	-721.55	-615.22	9.70	-7.06	227.60	90.00	74	62	166
12	6	707	425	-711.55	-621.66	10.00	-6.44	228.45	90.00	74	62	166
12	6	707	426	-702.59	-629.97	8.97	-8.31	230.76	90.00	74	62	166
12	6	707	427	-693.76	-638.37	8.82	-8.40	229.29	90.00	74	62	166
12	6	707	428	-684.22	-646.76	9.54	-8.39	232.45	90.00	74	62	166
12	6	707	429	-675.14	-654.45	9.08	-7.69	234.61	90.00	74	62	166
12	6	707	430	-665.64	-663.66	9.50	-9.21	230.90	90.00	74	62	166
12	6	707	431	-657.95	-673.66	7.70	-10.00	231.79	90.00	74	62	166
12	6	707	432	-650.34	-683.66	7.61	-10.00	236.02	90.00	74	62	166
12	6	707	433	-641.99	-693.66	8.35	-10.00	231.19	90.00	74	62	166
12	6	707	434	-634.35	-703.66	7.63	-10.00	227.71	90.00	74	62	166
12	6	707	435	-624.73	-712.55	9.62	-8.89	233.11	90.00	74	62	166
12	6	707	436	-615.09	-722.55	9.64	-10.00	232.29	90.00	74	62	166
12	6	707	437	-606.19	-732.55	8.91	-10.00	230.48	90.00	74	62	166
12	6	707	438	-596.19	-742.55	10.00	-10.00	225.52	90.00	74	62	166
12	6	706	439	-586.72	-752.03	9.47	-9.48	219.76	90.00	74	62	166
12	6	706	440	-579.04	-762.03	7.68	-10.00	221.98	90.00	74	62	166
12	6	706	441	-571.85	-772.03	7.19	-10.00	221.13	90.00	74	62	166
12	6	706	442	-565.74	-781.16	6.11	-9.13	220.42	90.00	74	62	166
12	6	706	443	-560.70	-789.72	5.04	-8.56	216.09	90.00	74	62	166
12	6	706	444	-555.07	-796.93	5.63	-7.21	211.85	90.00	74	62	166
12	6	706	445	-547.66	-805.06	7.41	-8.13	214.57	90.00	74	62	166
12	6	706	446	-541.89	-814.98	5.77	-9.92	216.42	90.00	74	62	166
12	6	706	447	-536.15	-824.14	5.74	-9.16	215.27	90.00	74	62	166
12	6	706	448	-531.10	-833.19	5.05	-9.05	216.99	90.00	74	62	166
12	6	706	449	-526.33	-841.68	4.77	-8.49	218.77	90.00	74	62	166
12	6	706	450	-521.62	-849.80	4.70	-8.12	224.50	90.00	74	62	166
12	6	706	451	-518.84	-857.10	2.79	-7.29	219.07	90.00	74	62	166
12	6	706	452	-516.79	-863.49	2.04	-6.40	224.41	90.00	74	62	166
12	6	706	453	-515.24	-870.02	1.55	-6.53	226.61	90.00	74	62	166
12	6	706	454	-515.56	-875.03	-0.32	-5.01	222.00	90.00	74	62	166
12	6	706	455	-515.41	-881.44	0.15	-6.41	218.51	90.00	74	62	166
12	6	706	456	-514.73	-888.15	0.68	-6.71	212.52	90.00	74	62	166
12	6	706	457	-515.42	-894.40	-0.69	-6.25	209.02	90.00	74	62	166
12	6	706	458	-518.07	-901.03	-2.66	-6.63	209.71	90.00	74	62	166
12	6	706	459	-519.58	-908.68	-1.51	-7.65	210.83	90.00	74	62	166
12	6	706	460	-522.48	-918.16	-2.90	-9.48	213.84	90.00	74	62	166
12	6	706	461	-526.04	-926.43	-3.55	-8.27	215.74	90.00	74	62	166
12	6	706	462	-530.80	-934.35	-4.77	-7.92	214.52	90.00	74	62	166
12	6	706	463	-536.73	-943.75	-5.93	-9.40	209.62	90.00	74	62	166
12	6	706	464	-541.92	-952.79	-5.19	-9.03	206.87	90.00	74	62	166
12	6	706	465	-546.21	-962.79	-4.29	-10.00	208.57	90.00	74	62	166
12	6	706	466	-549.73	-971.36	-3.52	-8.58	202.67	90.00	74	62	166
12	6	706	467	-554.27	-978.61	-4.54	-7.25	201.06	90.00	74	62	166
12	6	706	468	-560.63	-984.69	-6.35	-6.08	203.31	90.00	74	62	166
12	6	706	469	-565.28	-989.52	-4.65	-4.83	205.80	90.00	74	62	166
12	6	706	470	-568.30	-993.50	-3.02	-3.98	210.30	90.00	74	62	166
12	6	706	471	-569.83	-996.43	-1.54	-2.94	212.95	90.00	74	62	166
12	6	706	472	-570.26	-999.52	-0.42	-3.09	215.98	90.00	74	62	166
12	6	705	473	-570.69	-1000.79	-0.43	-1.27	220.35	90.00	74	62	166
12	6	705	474	-569.68	-1003.54	1.01	-2.75	225.06	90.00	74	62	166
12	6	705	475	-569.21	-1007.22	0.47	-3.68	219.57	90.00	74	62	166
12	6	705	476	-567.49	-1011.84	1.72	-4.61	220.42	90.00	74	62	166
12	6	705	477	-565.19	-1014.65	2.29	-2.82	220.85	90.00	74	62	166
12	6	705	478	-562.94	-1015.63	2.25	-0.97	218.58	90.00	74	62	166
12	6	705	479	-562.18	-1018.45	0.77	-2.82	214.73	90.00	74	62	166
12	6	705	480	-562.78	-1023.26	-0.61	-4.81	218.08	90.00	74	62	166
12	6	705	481	-564.41	-1028.15	-1.62	-4.88	222.25	90.00	74	62	166
12	6	705	482	-567.17	-1031.20	-2.77	-3.05	221.70	90.00	74	62	166
12	6	705	483	-571.76	-1033.17	-4.59	-1.98	218.33	90.00	74	62	166
12	6	705	484	-575.23	-1034.15	-3.46	-0.98	218.07	90.00	74	62	166
12	6	705	485	-577.39	-1034.83	-2.17	-0.68	212.85	90.00	74	62	166
12	6	705	486	-579.67	-1034.96	-2.28	-0.13	216.81	90.00	74	62	166
12	6	705	487	-581.69	-1034.70	-2.02	0.26	212.15	90.00	74	62	166
12	6	705	488	-585.07	-1035.18	-3.38	-0.48	208.73	90.00	74	62	166
12	6	705	489	-588.38	-1036.87	-3.31	-1.69	204.29	90.00	74	62	166
12	6	705	490	-590.98	-1039.03	-2.59	-2.17	207.88	90.00	74	62	166
12	6	705	491	-595.49	-1042.28	-4.52	-3.25	208.90	90.00	74	62	166
12	6	705	492	-601.77	-1045.95	-6.28	-3.67	205.90	90.00	74	62	166
12	6	705	493	-607.96	-1050.85	-6.19	-4.90	204.70	90.00	74	62	166
12	6	705	494	-614.74	-1057.60	-6.77	-6.75	200.28	90.00	74	62	166
12	6	705	495	-621.96	-1066.23	-7.22	-8.63	202.12	90.00	74	62	166
12	6	705	496	-628.21	-1075.60	-6.25	-9.37	207.90	90.00	74	62	166
12	6	705	497	-635.86	-1083.07	-7.64	-7.47	207.51	90.00	74	62	166
12	6	705	498	-644.15	-1091.44	-8.29	-8.36	211.30	90.00	74	62	166
12	6	705	499	-653.08	-1100.02	-8.94	-8.58	206.07	90.00	74	62	166
12	6	705	500	-660.72	-1107.23	-7.64	-7.21	204.68	90.00	74	62	166
12	6	705	501	-669.97	-1112.77	-9.25	-5.54	200.18	90.00	74	62	166
12	6	705	502	-679.97	-1118.96	-10.00	-6.20	197.91	90.00	74	62	166
12	6	705	503	-689.97	-1126.43	-10.00	-7.47	197.35	90.00	74	62	166
12	6	705	504	-698.69	-1132.57	-8.72	-6.14	199.47	90.00	74	62	166
12	6	705	505	-705.95	-1136.85	-7.26	-4.28	193.64	90.00	74	62	166
12	6	705	506	-714.89	-1140.18	-8.94	-3.33	197.59	90.00	74	62	166
12	6	705	507	-723.65	-1144.54	-8.76	-4.37	202.02	90.00	74	62	166
12	6	705	508	-733.35	-1147.84	-9.70	-3.30	197.39	90.00	74	62	166
12	6	705	509	-743.35	-1152.26	-10.00	-4.42	192.23	90.00	74	62	166
12	6	686	510	-753.35	-1155.42	-10.00	-3.16	193.52	90.00	74	62	166
12	6	686	511	-763.35	-1158.41	-10.00	-2.99	197.41	90.00	74	62	166
12	6	686	512	-773.35	-1162.07	-10.00	-3.66	195.47	90.00	74	62	166
12	6	686	513	-783.35	-1164.72	-10.00	-2.64	200.61	90.00	74	62	166
12	6	686	514	-792.28	-1168.38	-8.92	-3.67	197.49	90.00	74	62	166
12	6	686	515	-799.73	-1171.67	-7.46	-3.29	192.01	90.00	74	62	166
12	6	686	516	-808.33	-1176.79	-8.60	-5.13	191.43	90.00	74	62	166
12	6	686	517	-815.36	-1183.78	-7.04	-6.99	190.94	90.00	74	62	166
12	6	686	518	-822.67	-1190.83	-7.31	-7.06	185.78	90.00	74	62	166
12	6	686	519	-828.68	-1196.46	-6.01	-5.63	185.03	90.00	74	62	166
12	6	686	520	-835.53	-1202.83	-6.85	-6.36	186.00	90.00	74	62	166
12	6	686	521	-843.13	-1209.46	-7.60	-6.63	189.56	90.00	74	62	166
12	6	686	522	-850.88	-1216.91	-7.75	-7.46	192.78	90.00	74	62	166
12	6	686	523	-858.05	-1223.29	-7.17	-6.37	190.13	90.00	67	56	166
12	6	686	524	-864.68	-1231.65	-6.63	-8.36	191.50	90.00	67	56	166
12	6	686	525	-870.47	-1238.61	-5.80	-6.96	196.76	90.00	67	56	166
12	6	686	526	-875.63	-1247.46	-5.15	-8.85	194.56	90.00	67	56	165
12	6	685	527	-880.84	-1255.99	-5.21	-8.53	188.83	90.00	67	56	165
12	6	685	528	-885.07	-1263.91	-4.23	-7.92	186.64	90.00	67	56	165
12	6	685	529	-889.43	-1270.81	-4.37	-6.90	185.91	90.00	67	56	165
12	6	685	530	-893.12	-1276.15	-3.69	-5.34	183.23	90.00	67	56	165
12	6	685	531	-895.95	-1281.75	-2.83	-5.60	180.39	90.00	67	56	165
12	6	685	532	-900.47	-1289.12	-4.52	-7.37	183.16	90.00	67	56	165
12	6	685	533	-905.81	-1297.01	-5.34	-7.89	185.16	90.00	67	56	165
12	6	685	534	-912.50	-1306.63	-6.69	-9.62	189.40	90.00	67	56	165
12	6	685	535	-919.38	-1316.63	-6.88	-10.00	183.44	90.00	67	56	165
12	6	685	536	-924.62	-1324.80	-5.24	-8.17	180.16	90.00	67	56	165
12	6	685	537	-927.88	-1332.75	-3.26	-7.95	178.13	90.00	67	56	165
12	6	685	538	-931.15	-1341.02	-3.27	-8.27	177.59	90.00	67	56	165
12	6	685	539	-932.83	-1350.29	-1.68	-9.27	175.81	90.00	67	56	165
12	6	685	540	-932.79	-1360.17	0.04	-9.88	171.43	90.00	67	56	165
12	6	685	541	-933.62	-1368.77	-0.83	-8.61	168.07	90.00	67	56	165
12	6	685	542	-934.70	-1376.42	-1.09	-7.65	165.33	90.00	67	56	165
12	6	685	543	-936.41	-1384.95	-1.71	-8.53	169.56	90.00	67	56	165
12	6	685	544	-937.68	-1394.27	-1.28	-9.31	168.08	90.00	67	56	165
12	6	685	545	-939.68	-1401.94	-2.00	-7.67	169.52	90.00	67	56	165
12	6	685	546	-943.58	-1411.31	-3.90	-9.38	165.89	90.00	67	56	165
12	6	685	547	-946.90	-1421.31	-3.32	-10.00	165.88	90.00	67	56	165
12	6	685	548	-948.95	-1431.31	-2.05	-10.00	166.28	90.00	67	56	165
12	6	685	549	-949.10	-1441.31	-0.14	-10.00	163.82	90.00	67	56	165
12	6	685	550	-947.73	-1451.31	1.37	-10.00	166.03	90.00	67	56	165
12	6	685	551	-946.99	-1460.85	0.74	-9.53	166.54	90.00	67	56	165
12	6	685	552	-944.50	-1468.79	2.49	-7.94	169.10	90.00	67	56	165
12	6	685	553	-943.81	-1476.97	0.69	-8.18	167.17	90.00	67	56	165
12	6	685	554	-943.77	-1485.86	0.04	-8.89	163.22	90.00	67	56	165
12	6	685	555	-943.98	-1495.86	-0.21	-10.00	159.23	90.00	67	56	165
12	6	684	556	-944.95	-1505.86	-0.97	-10.00	155.66	90.00	67	56	165
12	6	684	557	-947.83	-1515.86	-2.88	-10.00	157.95	90.00	67	56	165
12	6	684	558	-952.49	-1525.86	-4.66	-10.00	156.45	90.00	67	56	165
12	6	684	559	-956.69	-1534.48	-4.20	-8.62	157.08	90.00	67	56	165
12	6	684	560	-961.53	-1541.49	-4.83	-7.02	151.91	90.00	67	56	165
12	6	684	561	-965.73	-1549.70	-4.21	-8.21	153.43	90.00	67	56	165
12	6	684	562	-969.41	-1558.77	-3.67	-9.07	157.91	90.00	67	56	165
12	6	684	563	-974.63	-1568.24	-5.22	-9.47	162.62	90.00	67	56	165
12	6	684	564	-980.26	-1578.24	-5.63	-10.00	160.42	90.00	67	56	165
12	6	684	565	-987.04	-1588.24	-6.78	-10.00	165.30	90.00	67	56	165
12	6	684	566	-994.34	-1596.61	-7.30	-8.37	167.13	90.00	67	56	165
12	6	684	567	-1000.00	-1606.34	8.71	-9.73	165.00	90.00	67	56	165
12	6	684	568	-992.12	-1615.10	7.88	-8.76	165.60	90.00	67	56	165
12	6	684	569	-984.49	-1623.06	7.63	-7.96	165.72	90.00	67	56	165
12	6	684	570	-978.17	-1632.88	6.32	-9.82	164.74	90.00	67	56	165
12	6	684	571	-971.05	-1642.88	7.12	-10.00	161.34	90.00	67	56	165
12	6	684	572	-965.52	-1652.88	5.53	-10.00	162.17	90.00	67	56	165
12	6	684	573	-959.90	-1661.28	5.62	-8.40	163.64	90.00	67	56	165
12	6	684	574	-953.29	-1669.34	6.60	-8.06	168.53	90.00	67	56	165
12	6	684	575	-947.76	-1678.56	5.53	-9.22	167.30	90.00	67	56	165
12	6	684	576	-942.57	-1687.20	5.20	-8.64	167.80	90.00	67	56	165
12	6	684	577	-936.28	-1696.85	6.29	-9.65	166.05	90.00	67	56	165
12	6	684	578	-930.51	-1706.85	5.77	-10.00	164.49	90.00	67	56	165
12	6	684	579	-924.01	-1716.85	6.50	-10.00	161.88	90.00	67	56	165
12	6	684	580	-918.57	-1726.60	5.43	-9.75	160.97	90.00	67	56	165
12	6	684	581	-913.12	-1736.60	5.45	-10.00	162.77	90.00	67	56	165
12	6	684	582	-909.30	-1746.41	3.82	-9.81	161.57	90.00	67	56	165
12	6	683	583	-905.47	-1756.35	3.84	-9.94	159.13	90.00	67	56	165
12	6	683	584	-900.87	-1765.12	4.59	-8.77	158.37	90.00	67	56	165
12	6	683	585	-897.07	-1771.94	3.80	-6.83	162.13	90.00	67	56	165
12	6	683	586	-894.81	-1780.38	2.26	-8.43	166.57	90.00	67	56	165
12	6	683	587	-894.33	-1788.38	0.49	-8.00	163.08	90.00	67	56	165
12	6	683	588	-893.33	-1795.82	1.00	-7.44	157.11	90.00	67	56	165
12	6	683	589	-891.57	-1803.54	1.76	-7.72	153.19	90.00	67	56	165
12	6	683	590	-889.70	-1809.46	1.86	-5.92	157.97	90.00	67	56	165
12	6	683	591	-886.76	-1816.20	2.94	-6.74	162.24	90.00	67	56	165
12	6	683	592	-884.54	-1822.37	2.21	-6.18	159.84	90.00	61	51	165
12	6	683	593	-880.58	-1828.50	3.97	-6.13	161.69	90.00	61	51	165
12	6	683	594	-877.03	-1833.52	3.55	-5.02	165.29	90.00	61	51	165
12	6	683	595	-871.64	-1837.44	5.39	-3.92	167.14	90.00	61	51	165
12	6	683	596	-867.02	-1841.30	4.62	-3.86	164.72	90.00	61	51	165
12	6	683	597	-860.68	-1846.27	6.34	-4.97	160.99	90.00	61	51	165
12	6	683	598	-855.34	-1851.59	5.34	-5.33	163.63	90.00	61	51	165
12	6	683	599	-851.68	-1855.33	3.66	-3.73	168.22	90.00	61	51	165
12	6	683	600	-846.58	-1859.65	5.10	-4.32	171.26	90.00	61	51	165
12	6	683	601	-842.29	-1863.63	4.29	-3.99	168.61	90.00	61	51	165
12	6	683	602	-838.02	-1867.25	4.28	-3.61	171.48	90.00	61	51	165
12	6	683	603	-834.98	-1869.12	3.04	-1.88	175.05	90.00	61	51	165
12	6	683	604	-831.39	-1869.68	3.59	-0.56	172.61	90.00	61	51	165
12	6	683	605	-829.54	-1868.26	1.85	1.42	175.47	90.00	61	51	165
12	6	683	606	-825.79	-1867.50	3.75	0.77	174.26	90.00	61	51	165
12	6	683	607	-821.85	-1866.36	3.94	1.14	179.76	90.00	61	51	165
12	6	683	608	-818.91	-1866.82	2.94	-0.46	185.03	90.00	61	51	165
12	6	683	609	-817.68	-1865.48	1.23	1.34	188.83	90.00	61	51	165
12	6	683	610	-815.93	-1863.34	1.75	2.13	184.01	90.00	61	51	165
12	6	683	611	-814.09	-1860.14	1.84	3.21	184.76	90.00	61	51	165
12	6	683	612	-811.66	-1858.85	2.43	1.28	186.48	90.00	61	51	165
12	6	683	613	-809.84	-1858.75	1.82	0.10	183.09	90.00	61	51	165
12	6	683	614	-809.62	-1856.84	0.22	1.91	185.36	90.00	61	51	165
12	6	683	615	-807.71	-1856.60	1.91	0.24	184.81	90.00	61	51	165
12	6	683	616	-804.55	-1854.37	3.16	2.23	186.46	90.00	61	51	165
12	6	683	617	-803.04	-1851.57	1.51	2.80	185.57	90.00	61	51	165
12	6	683	618	-803.50	-1850.01	-0.46	1.56	186.72	90.00	61	51	165
12	6	683	619	-802.16	-1849.57	1.34	0.44	190.02	90.00	61	51	165
12	6	683	620	-802.39	-1849.67	-0.23	-0.09	190.71	90.00	61	51	165
12	6	683	621	-804.35	-1849.54	-1.97	0.13	186.88	90.00	61	51	165
12	6	683	622	-806.27	-1851.29	-1.92	-1.74	184.88	90.00	61	51	165
12	6	683	623	-807.00	-1853.64	-0.72	-2.35	183.50	90.00	61	51	165
12	6	683	624	-809.55	-1856.89	-2.56	-3.25	183.26	90.00	61	51	165
12	6	683	625	-813.50	-1858.97	-3.95	-2.08	186.02	90.00	61	51	165
12	6	683	626	-817.89	-1861.10	-4.39	-2.12	188.08	90.00	61	51	165
12	6	683	627	-820.30	-1861.37	-2.40	-0.27	187.25	90.00	61	51	165
12	6	683	628	-823.44	-1863.02	-3.14	-1.65	188.70	90.00	61	51	165
12	6	683	629	-827.14	-1863.72	-3.70	-0.71	186.60	90.00	61	51	165
12	6	683	630	-830.68	-1864.35	-3.54	-0.62	190.70	90.00	61	51	165
12	6	683	631	-835.24	-1864.74	-4.56	-0.39	196.09	90.00	61	51	165
12	6	683	632	-840.53	-1865.94	-5.29	-1.20	200.45	90.00	61	51	165
12	6	683	633	-844.66	-1866.17	-4.13	-0.23	204.56	90.00	61	51	165
12	6	683	634	-848.09	-1868.14	-3.43	-1.98	209.04	90.00	61	51	165
12	6	683	635	-853.11	-1869.57	-5.02	-1.43	213.27	90.00	61	51	165
12	6	683	636	-858.38	-1872.23	-5.27	-2.66	211.28	90.00	61	51	165
12	6	683	637	-863.64	-1876.64	-5.26	-4.41	215.92	90.00	61	51	165
12	6	683	638	-870.85	-1882.52	-7.21	-5.88	218.52	90.00	61	51	165
12	6	683	639	-879.05	-1886.86	-8.20	-4.34	218.17	90.00	61	51	165
12	6	683	640	-887.28	-1890.57	-8.23	-3.72	214.07	90.00	61	51	165
12	6	683	641	-897.28	-1895.48	-10.00	-4.91	218.33	90.00	61	51	165
12	6	683	642	-907.28	-1900.77	-10.00	-5.29	220.38	90.00	61	51	165
12	6	683	643	-917.28	-1908.00	-10.00	-7.24	222.85	90.00	61	51	165
12	6	683	644	-927.28	-1914.16	-10.00	-6.16	221.32	90.00	61	51	165
12	6	683	645	-937.28	-1919.95	-10.00	-5.79	215.46	90.00	61	51	165
12	6	683	646	-945.55	-1927.62	-8.27	-7.68	214.89	90.00	61	51	165
12	6	683	647	-952.38	-1934.71	-6.83	-7.09	216.22	90.00	61	51	165
12	6	683	648	-960.17	-1941.65	-7.79	-6.93	221.67	90.00	61	51	165
12	6	683	649	-966.04	-1948.34	-5.87	-6.69	226.43	90.00	61	51	165
12	6	683	650	-972.34	-1955.64	-6.30	-7.30	225.09	90.00	61	51	165
12	6	683	651	-978.41	-1962.45	-6.07	-6.81	229.25	90.00	61	51	165
12	6	683	652	-986.06	-1971.13	-7.65	-8.67	227.99	90.00	61	51	165
12	6	683	653	-993.99	-1981.13	-7.93	-10.00	223.05	90.00	61	51	165
12	6	683	654	-1000.00	-1991.13	6.30	-10.00	219.91	90.00	61	51	165
12	6	682	655	-993.19	-2001.12	6.81	-9.99	217.84	90.00	61	51	165
12	6	682	656	-984.66	-2009.17	8.53	-8.06	222.52	90.00	61	51	165
12	6	682	657	-977.80	-2016.56	6.86	-7.39	221.20	90.00	61	51	165
12	6	682	658	-972.35	-2022.47	5.45	-5.91	222.84	90.00	61	51	165
12	6	682	659	-967.73	-2029.85	4.62	-7.38	226.76	90.00	61	51	165
12	6	682	660	-962.24	-2038.73	5.50	-8.88	230.47	90.00	61	51	165
12	6	682	661	-958.32	-2048.35	3.91	-9.62	232.29	90.00	61	51	165
12	6	682	662	-954.75	-2058.35	3.58	-10.00	231.23	90.00	61	51	164
12	6	682	663	-950.10	-2067.56	4.64	-9.21	235.70	90.00	61	51	164
12	6	682	664	-944.61	-2074.98	5.49	-7.43	238.75	90.00	61	51	164
12	6	682	665	-938.97	-2083.80	5.64	-8.81	242.89	90.00	61	51	164
12	6	682	666	-932.75	-2093.19	6.22	-9.39	244.03	90.00	61	51	164
12	6	682	667	-928.17	-2101.56	4.58	-8.37	243.42	90.00	61	51	164
12	6	682	668	-924.71	-2109.63	3.46	-8.07	245.02	90.00	61	51	164
12	6	682	669	-922.65	-2115.88	2.06	-6.25	241.35	90.00	61	51	164
12	6	682	670	-919.88	-2121.08	2.77	-5.20	239.86	90.00	61	51	164
12	6	682	671	-917.25	-2126.16	2.63	-5.08	234.08	90.00	61	51	164
12	6	682	672	-913.44	-2129.91	3.81	-3.75	232.31	90.00	61	51	164
12	6	682	673	-911.31	-2135.17	2.13	-5.27	233.44	90.00	61	51	164
12	6	682	674	-910.63	-2142.41	0.67	-7.24	238.18	90.00	61	51	164
12	6	682	675	-909.40	-2147.69	1.23	-5.28	242.02	90.00	61	51	164
12	6	682	676	-908.52	-2154.74	0.88	-7.05	238.67	90.00	61	51	164
12	6	682	677	-907.74	-2161.42	0.77	-6.68	232.68	90.00	61	51	164
12	6	682	678	-905.99	-2168.77	1.75	-7.34	231.93	90.00	61	81	164
12	6	682	679	-902.63	-2178.05	3.36	-9.29	236.56	90.00	61	81	164
12	6	682	680	-899.72	-2185.51	2.91	-7.46	232.53	90.00	61	81	164
12	6	682	681	-897.11	-2192.85	2.61	-7.34	236.21	90.00	61	81	164
12	6	682	682	-894.11	-2200.11	3.00	-7.25	238.97	90.00	61	81	164
12	6	682	683	-890.82	-2207.13	3.29	-7.02	242.24	90.00	61	81	164
12	6	682	684	-886.33	-2213.96	4.48	-6.83	241.96	90.00	61	81	164
12	6	682	685	-880.39	-2221.79	5.94	-7.84	243.96	90.00	61	81	164
12	6	682	686	-873.70	-2228.78	6.69	-6.98	246.18	90.00	61	81	164
12	6	682	687	-865.13	-2237.09	8.58	-8.31	242.11	90.00	61	81	164
12	6	682	688	-858.20	-2243.73	6.93	-6.64	239.42	90.00	61	81	164
12	6	682	689	-852.03	-2248.95	6.16	-5.22	233.52	90.00	61	81	164
12	6	681	690	-846.55	-2252.41	5.48	-3.46	234.20	90.00	61	81	164
12	6	681	691	-839.42	-2256.46	7.14	-4.05	232.76	90.00	61	81	164
12	6	681	692	-831.90	-2258.74	7.52	-2.28	234.84	90.00	61	81	164
12	6	681	693	-822.43	-2261.47	9.47	-2.73	232.24	90.00	61	81	164
12	6	681	694	-812.43	-2265.37	10.00	-3.90	230.76	90.00	61	81	164
12	6	681	695	-802.43	-2269.16	10.00	-3.78	226.28	90.00	61	81	164
12	6	681	696	-792.99	-2271.43	9.44	-2.28	228.91	90.00	61	81	164
12	6	681	697	-784.72	-2271.86	8.27	-0.43	224.58	90.00	61	81	164
12	6	681	698	-774.72	-2272.94	10.00	-1.08	222.05	90.00	61	81	164
12	6	681	699	-766.45	-2275.60	8.27	-2.65	216.45	90.00	61	81	164
12	6	681	700	-757.60	-2279.99	8.84	-4.39	215.80	90.00	61	81	164
12	6	681	701	-750.08	-2285.84	7.52	-5.85	212.81	90.00	61	81	164
12	6	700	702	-744.23	-2293.39	5.85	-7.55	215.12	90.00	61	81	164
12	6	700	703	-740.09	-2301.06	4.14	-7.67	211.19	90.00	61	81	164
12	6	700	704	-737.90	-2310.08	2.19	-9.02	205.67	90.00	61	81	164
12	6	700	705	-736.65	-2318.25	1.25	-8.17	210.29	90.00	61	81	164
12	6	700	706	-734.19	-2327.35	2.46	-9.10	211.62	90.00	61	81	164
12	6	700	707	-733.25	-2337.35	0.94	-10.00	209.18	90.00	61	81	164
12	6	700	708	-731.15	-2346.90	2.10	-9.56	206.28	90.00	61	81	164
12	6	700	709	-728.10	-2356.75	3.05	-9.85	201.05	90.00	61	81	164
12	6	700	710	-723.98	-2364.67	4.12	-7.91	198.37	90.00	61	81	164
12	6	700	711	-719.64	-2373.35	4.34	-8.68	196.17	90.00	61	81	164
12	6	700	712	-716.17	-2381.10	3.47	-7.75	194.06	90.00	61	81	164
12	6	700	713	-712.20	-2390.28	3.97	-9.18	195.68	90.00	61	81	164
12	6	700	714	-706.36	-2398.00	5.84	-7.72	192.47	90.00	61	81	164
